"exporter","partner","flow","year","balanced_value","country_exporter","exporter_gdp","exporter_tariff","country_partner","partner_gdp","partner_tariff","geo_dist","common_language","common_colonizer"
"HU","MN","export",2019,3.147004,"Hungary",148241697677.304,2.55,"Mongolia",14174566537.4555,5.03,87.8176109837315,1,1
"HU","MO","export",2019,2.989431,"Hungary",148241697677.304,2.55,"Macao SAR, China",50961553655.6194,0,97.819696380637,1,1
"HU","MR","export",2019,0.801625,"Hungary",148241697677.304,2.55,"Mauritania",7171275534.84383,12.55,45.6901485868551,1,1
"HU","MT","export",2019,27.996804,"Hungary",148241697677.304,2.55,"Malta",14876818842.7753,2.55,12.4483054223818,1,1
"HU","MU","export",2019,1.644227,"Hungary",148241697677.304,2.55,"Mauritius",13871328044.4569,1.3,77.8278917155598,1,1
"HU","MV","export",2019,0.438603,"Hungary",148241697677.304,2.55,"Maldives",5460112146.92445,13.25,69.5625741529006,1,1
"HU","MW","export",2019,0.082391,"Hungary",148241697677.304,2.55,"Malawi",10842133933.7208,7.08,63.2155523884574,1,1
"HU","NE","export",2019,0.838705,"Hungary",148241697677.304,2.55,"Niger",12212475570.6373,12.18,37.968440315317,1,1
"HU","NI","export",2019,0.365741,"Hungary",148241697677.304,2.55,"Nicaragua",13096437236.4148,3.19,111.138573411755,1,1
"HU","NL","export",2019,1180.839296,"Hungary",148241697677.304,2.55,"Netherlands",854304699526.719,2.55,14.9581081691503,1,1
"HU","NO","export",2019,192.433846,"Hungary",148241697677.304,2.55,"Norway",410249333418.695,3.24,14.9353169999468,1,1
"HU","NP","export",2019,0.78847,"Hungary",148241697677.304,2.55,"Nepal",30605298792.5448,20.2,69.1614889435508,1,1
"HU","NZ","export",2019,2.598298,"Hungary",148241697677.304,2.55,"New Zealand",202429793153.827,2.01,180.767918599454,1,1
"HU","OM","export",2019,18.343439,"Hungary",148241697677.304,2.55,"Oman",83053651985.4157,3.27,46.2304472987716,1,1
"HU","PE","export",2019,9.652446,"Hungary",148241697677.304,2.55,"Peru",215017545590.315,1.27,113.081253972531,1,1
"HU","PF","export",2019,0.423461,"Hungary",148241697677.304,2.55,"French Polynesia",5944964791.60003,6.56,180.723339748298,1,1
"HU","PG","export",2019,0.379151,"Hungary",148241697677.304,2.55,"Papua New Guinea",24719771866.5529,11.28,140.178741786656,0,1
"HU","PH","export",2019,73.646979,"Hungary",148241697677.304,2.55,"Philippines",396224439236.642,3.54,107.090275612583,1,1
"HU","PK","export",2019,4.422091,"Hungary",148241697677.304,2.55,"Pakistan",363242090361.647,12.55,55.8244355347889,0,1
"HU","PL","export",2019,675.310779,"Hungary",148241697677.304,2.55,"Poland",577884228677.544,2.55,5.1346859689761,1,1
"HU","PT","export",2019,79.120049,"Hungary",148241697677.304,2.55,"Portugal",221866334950.967,2.55,29.5153309633788,1,1
"HU","PY","export",2019,0.956188,"Hungary",148241697677.304,2.55,"Paraguay",40677000526.59,8.14,105.726108203645,1,1
"HU","QA","export",2019,59.950148,"Hungary",148241697677.304,2.55,"Qatar",167371229300.128,4.13,39.3729504595338,1,1
"HU","RU","export",2019,393.540479,"Hungary",148241697677.304,2.55,"Russian Federation",1461551317106.21,6.86,20.3932586900672,1,1
"HU","RW","export",2019,1.024257,"Hungary",148241697677.304,2.55,"Rwanda",11174486378.2125,11.64,50.6460406090919,0,1
"HU","SB","export",2019,0.140426,"Hungary",148241697677.304,2.55,"Solomon Islands",1487659506.79743,16.85,151.980298180901,1,1
"HU","SC","export",2019,4.899465,"Hungary",148241697677.304,2.55,"Seychelles",1901895701.03715,8.91,63.5929104820481,1,1
"HU","SE","export",2019,458.707578,"Hungary",148241697677.304,2.55,"Sweden",546393370721.116,2.55,11.8727481981974,1,1
"HU","SG","export",2019,329.193906,"Hungary",148241697677.304,2.55,"Singapore",349888458531.086,1.2,96.5764997739558,1,1
"HU","SI","export",2019,119.036338,"Hungary",148241697677.304,2.55,"Slovenia",50002578162.6734,2.55,4.77042292558008,1,1
"HU","SK","export",2019,655.35031,"Hungary",148241697677.304,2.55,"Slovak Republic",99543529164.3085,2.55,1.99784403240093,1,1
"HU","SN","export",2019,1.8898,"Hungary",148241697677.304,2.55,"Senegal",22560634320.127,12.78,49.1168809767976,1,1
"HU","SR","export",2019,0.413705,"Hungary",148241697677.304,2.55,"Suriname",5256433828.6406,10.76,85.1548444457377,1,1
"HU","ST","export",2019,0.080888,"Hungary",148241697677.304,2.55,"Sao Tome and Principe",303157496.465873,10,48.8815006202642,1,1
"HU","SV","export",2019,0.873119,"Hungary",148241697677.304,2.55,"El Salvador",25779775126.5993,3.37,113.382272514024,1,1
"HU","SZ","export",2019,0.07852,"Hungary",148241697677.304,2.55,"Eswatini",4415541767.22971,8.46,74.8155564222963,1,1
"HU","TG","export",2019,0.147372,"Hungary",148241697677.304,2.55,"Togo",6859436220.97836,11.83,44.9637011030997,1,1
"HU","TR","export",2019,245.545802,"Hungary",148241697677.304,2.55,"Turkiye",997053346501.186,3.67,15.7399142310243,1,1
"HU","TZ","export",2019,1.845876,"Hungary",148241697677.304,2.55,"Tanzania",60363511324.6004,12.15,56.2052043853592,1,1
"HU","UA","export",2019,452.327923,"Hungary",148241697677.304,2.55,"Ukraine",101944118786.821,4.31,11.8156448782493,1,1
"HU","UG","export",2019,2.605279,"Hungary",148241697677.304,2.55,"Uganda",39600047064.28,12.41,49.0698020016159,1,1
"HU","US","export",2019,1795.057546,"Hungary",148241697677.304,2.55,"United States",20159639089698.1,8.7,96.4371877908102,1,1
"HU","UY","export",2019,4.320761,"Hungary",148241697677.304,2.55,"Uruguay",60329073609.8215,9.94,111.579814212866,1,1
"HU","VC","export",2019,0.202495,"Hungary",148241697677.304,2.55,"St. Vincent and the Grenadines",863155611.051759,8.98,87.3035112460484,1,1
"HU","VN","export",2019,20.401807,"Hungary",148241697677.304,2.55,"Viet Nam",314947640805.601,5.68,90.7662171007413,1,1
"HU","ZA","export",2019,28.723356,"Hungary",148241697677.304,2.55,"South Africa",359483563936.676,8.37,73.801909189397,1,1
"ID","AE","export",2019,457.418277,"Indonesia",1049330233997.45,6.71,"United Arab Emirates",403336245504.457,4.24,60.6229132629644,1,1
"ID","AG","export",2019,1.679253,"Indonesia",1049330233997.45,6.71,"Antigua and Barbuda",1692541753.29144,12.39,170.181305556881,1,1
"ID","AL","export",2019,4.067371,"Indonesia",1049330233997.45,6.71,"Albania",13025007474.8895,1.47,99.047907404672,1,1
"ID","AM","export",2019,6.020732,"Indonesia",1049330233997.45,6.71,"Armenia",12867495497.6469,6.3,77.5905649641473,1,1
"ID","AO","export",2019,69.529531,"Indonesia",1049330233997.45,6.71,"Angola",86262880684.9456,8.65,93.5389758336064,1,1
"ID","AR","export",2019,33.313578,"Indonesia",1049330233997.45,6.71,"Argentina",571450737224.442,12.18,167.695300531516,1,1
"ID","AT","export",2019,46.606192,"Indonesia",1049330233997.45,6.71,"Austria",413365268699.049,2.55,105.465962129916,1,1
"ID","AU","export",2019,2337.329296,"Indonesia",1049330233997.45,6.71,"Australia",1492847874023.89,2.03,51.4491317019917,1,1
"ID","AW","export",2019,2.602007,"Indonesia",1049330233997.45,6.71,"Aruba",3229876351.25335,10.92,177.834162724683,1,1
"ID","AZ","export",2019,35.963358,"Indonesia",1049330233997.45,6.71,"Azerbaijan",53599371992.657,15.32,73.457922435607,1,1
"ID","BA","export",2019,3.15753,"Indonesia",1049330233997.45,6.71,"Bosnia and Herzegovina",18679105433.9912,5.32,101.488095360436,1,1
"ID","BD","export",2019,65.736274,"Indonesia",1049330233997.45,6.71,"Bangladesh",257958323968.613,12.19,34.035881945056,1,1
"ID","BE","export",2019,115.67374,"Indonesia",1049330233997.45,6.71,"Belgium",494099718080.569,2.55,117.179181996443,0,1
"ID","BF","export",2019,4.509307,"Indonesia",1049330233997.45,6.71,"Burkina Faso",15030172259.3791,11.41,109.978140217702,1,1
"ID","BG","export",2019,10.963342,"Indonesia",1049330233997.45,6.71,"Bulgaria",57196630543.6142,2.55,96.6713131844189,1,1
"ID","BH","export",2019,38.755672,"Indonesia",1049330233997.45,6.71,"Bahrain",36906448210.9064,3.68,64.7651445798162,1,1
"ID","BI","export",2019,4.842944,"Indonesia",1049330233997.45,6.71,"Burundi",3207836406.88248,11.78,77.4827402435178,1,1
"ID","BJ","export",2019,6.380517,"Indonesia",1049330233997.45,6.71,"Benin",14179807374.6843,11.67,104.731413385754,1,1
"ID","BM","export",2019,8.329047,"Indonesia",1049330233997.45,6.71,"Bermuda",6840850356.57848,39.96,175.802513023816,1,1
"ID","BN","export",2019,66.14084,"Indonesia",1049330233997.45,6.71,"Brunei Darussalam",13278735782.1319,0.15,13.7835138932551,1,1
"ID","BO","export",2019,10.586218,"Indonesia",1049330233997.45,6.71,"Bolivia",38193230080.2463,9.95,172.486793336217,0,1
"ID","BR","export",2019,350.774634,"Indonesia",1049330233997.45,6.71,"Brazil",1819683217699.38,13.43,154.96055557531,1,1
"ID","BT","export",2019,0.618935,"Indonesia",1049330233997.45,6.71,"Bhutan",2651940022.25787,8.13,37.7153045533981,1,1
"ID","BW","export",2019,7.151871,"Indonesia",1049330233997.45,6.71,"Botswana",16212015760.8999,8.19,82.9494275391807,1,1
"ID","BY","export",2019,3.043173,"Indonesia",1049330233997.45,6.71,"Belarus",59040547744.6036,7.93,99.3909590344559,1,1
"ID","BZ","export",2019,2.16736,"Indonesia",1049330233997.45,6.71,"Belize",2271360752.35822,10.88,196.939140701131,1,1
"ID","CA","export",2019,206.982516,"Indonesia",1049330233997.45,6.71,"Canada",1696605090551.84,2.1,189.603264063172,1,1
"ID","CH","export",2019,559.472916,"Indonesia",1049330233997.45,6.71,"Switzerland",747109782755.794,5.41,112.612790509683,0,1
"ID","CI","export",2019,17.519318,"Indonesia",1049330233997.45,6.71,"Cote d'Ivoire",59010785540.9857,12.13,112.776370467438,1,1
"ID","CL","export",2019,49.076071,"Indonesia",1049330233997.45,6.71,"Chile",261676645417.276,1.04,179.514917787477,1,1
"ID","CM","export",2019,9.100757,"Indonesia",1049330233997.45,6.71,"Cameroon",37502066832.7403,18.56,95.7551778269864,1,1
"ID","CN","export",2019,2598.977998,"Indonesia",1049330233997.45,6.71,"China",14579283528148.4,5.39,47.0570831564177,1,1
"ID","CO","export",2019,45.694631,"Indonesia",1049330233997.45,6.71,"Colombia",321405606655.842,2.85,182.13517668656,1,1
"ID","CR","export",2019,10.395923,"Indonesia",1049330233997.45,6.71,"Costa Rica",64382494195.8393,3.22,191.496079607593,1,1
"ID","CU","export",2019,4.440352,"Indonesia",1049330233997.45,6.71,"Cuba",91020354637.1474,10.52,191.414701449642,1,1
"ID","CV","export",2019,0.765367,"Indonesia",1049330233997.45,6.71,"Cabo Verde",2116002110.92756,14.51,131.940005784068,1,1
"ID","CY","export",2019,54.36252,"Indonesia",1049330233997.45,6.71,"Cyprus",25246562822.6821,2.55,84.2132625160009,1,1
"ID","CZ","export",2019,29.685821,"Indonesia",1049330233997.45,6.71,"Czechia",217279912681.73,2.55,108.095121537365,1,1
"ID","DE","export",2019,863.811766,"Indonesia",1049330233997.45,6.71,"Germany",3673343090742.63,2.55,110.239682132465,1,1
"ID","DK","export",2019,130.666052,"Indonesia",1049330233997.45,6.71,"Denmark",332088518944.146,2.55,112.634817484155,1,1
"ID","DZ","export",2019,31.354748,"Indonesia",1049330233997.45,6.71,"Algeria",202300870247.92,12.49,112.295131815033,1,1
"ID","EC","export",2019,15.787467,"Indonesia",1049330233997.45,6.71,"Ecuador",103544017315.435,9.8,185.34393029301,1,1
"ID","EE","export",2019,13.859859,"Indonesia",1049330233997.45,6.71,"Estonia",27307395871.0676,2.55,104.980011875118,1,1
"ID","EG","export",2019,80.824019,"Indonesia",1049330233997.45,6.71,"Egypt, Arab Rep.",398080548973.052,14.43,83.7226587429525,1,1
"ID","ES","export",2019,228.685158,"Indonesia",1049330233997.45,6.71,"Spain",1333521400432.69,2.55,119.874047639132,1,1
"ID","FI","export",2019,120.818515,"Indonesia",1049330233997.45,6.71,"Finland",253433824168.6,2.55,105.234663730583,1,1
"ID","FJ","export",2019,9.159065,"Indonesia",1049330233997.45,6.71,"Fiji",5215934671.17566,20.84,72.6644054327152,1,1
"ID","FR","export",2019,523.491656,"Indonesia",1049330233997.45,6.71,"France",2608036638906.12,2.55,118.016268274289,1,1
"ID","GA","export",2019,14.822086,"Indonesia",1049330233997.45,6.71,"Gabon",15460241661.1259,18.65,97.5512411635774,1,1
"ID","GB","export",2019,601.715151,"Indonesia",1049330233997.45,6.71,"United Kingdom",3156963552417.56,2.55,121.461000699516,1,1
"ID","GD","export",2019,4.146345,"Indonesia",1049330233997.45,6.71,"Grenada",1134939081.03144,10.55,169.46348455372,1,1
"ID","GH","export",2019,34.396359,"Indonesia",1049330233997.45,6.71,"Ghana",62503939826.8611,12.44,107.635961787819,1,1
"ID","GN","export",2019,5.765375,"Indonesia",1049330233997.45,6.71,"Guinea",12075307751.6835,12.67,123.462576230973,1,1
"ID","GR","export",2019,58.397328,"Indonesia",1049330233997.45,6.71,"Greece",206033167050.895,2.55,94.0187139859815,1,1
"ID","GW","export",2019,0.46664,"Indonesia",1049330233997.45,6.71,"Guinea-Bissau",1392924525.82696,12.66,123.716450434047,1,1
"ID","GY","export",2019,4.531285,"Indonesia",1049330233997.45,6.71,"Guyana",5071030135.73162,9.48,165.420428133556,1,1
"ID","HK","export",2019,640.473826,"Indonesia",1049330233997.45,6.71,"Hong Kong SAR, China",331813870172.854,0,29.3482566841714,1,1
"ID","HR","export",2019,13.421522,"Indonesia",1049330233997.45,6.71,"Croatia",57823926882.8566,2.55,104.588164160089,1,1
"ID","HU","export",2019,21.226042,"Indonesia",1049330233997.45,6.71,"Hungary",148241697677.304,2.55,102.799924166747,1,1
"ID","IE","export",2019,166.362372,"Indonesia",1049330233997.45,6.71,"Ireland",380522433254.095,2.55,127.692145445033,1,1
"ID","IN","export",2019,1056.692682,"Indonesia",1049330233997.45,6.71,"India",2689205295885.31,10.21,45.6046082034361,1,1
"ID","IR","export",2019,43.834587,"Indonesia",1049330233997.45,6.71,"Iran, Islamic Rep.",435344072056.544,16.18,69.3337885211021,1,1
"ID","IS","export",2019,7.066191,"Indonesia",1049330233997.45,6.71,"Iceland",20729999825.0446,1.17,146.655132993966,1,1
"ID","IT","export",2019,314.612601,"Indonesia",1049330233997.45,6.71,"Italy",1922107755078.16,2.55,105.77647841552,1,1
"ID","JP","export",2019,2024.814619,"Indonesia",1049330233997.45,6.71,"Japan",4564332550096.38,5.91,53.2563634770532,1,1
"ID","KE","export",2019,35.100779,"Indonesia",1049330233997.45,6.71,"Kenya",84264984851.3549,13.08,70.0846862295102,1,1
"ID","KG","export",2019,3.167237,"Indonesia",1049330233997.45,6.71,"Kyrgyz Republic",7920623120.2686,5.57,58.6335249246443,1,1
"ID","KM","export",2019,2.756729,"Indonesia",1049330233997.45,6.71,"Comoros",1130604685.41085,12.47,63.724022207049,1,1
"ID","KN","export",2019,1.445128,"Indonesia",1049330233997.45,6.71,"St. Kitts and Nevis",1046924638.78381,14.3,171.076860933747,1,1
"ID","KW","export",2019,78.800539,"Indonesia",1049330233997.45,6.71,"Kuwait",118077765457.421,3.9,68.6254084458196,1,1
"ID","KZ","export",2019,74.468404,"Indonesia",1049330233997.45,6.71,"Kazakhstan",211106940610.612,5.39,67.2930187531284,1,1
"ID","LA","export",2019,5.910085,"Indonesia",1049330233997.45,6.71,"Lao PDR",18491844275.7106,2.72,24.4654992416989,1,1
"ID","LB","export",2019,25.034796,"Indonesia",1049330233997.45,6.71,"Lebanon",46727888410.6848,4.97,81.710231550278,1,1
"ID","LC","export",2019,0.747407,"Indonesia",1049330233997.45,6.71,"St. Lucia",1974662679.79464,8.71,168.939316364749,1,1
"ID","LK","export",2019,46.223713,"Indonesia",1049330233997.45,6.71,"Sri Lanka",97149412680.2905,16.38,29.883372163946,1,1
"ID","LS","export",2019,0.302776,"Indonesia",1049330233997.45,6.71,"Lesotho",2299976266.27346,7.45,82.5873603364611,1,1
"ID","LT","export",2019,9.288848,"Indonesia",1049330233997.45,6.71,"Lithuania",49002127329.2631,2.55,101.636871918337,1,1
"ID","LV","export",2019,9.920455,"Indonesia",1049330233997.45,6.71,"Latvia",29335802338.5259,2.55,103.973695723432,1,1
"ID","MA","export",2019,22.531697,"Indonesia",1049330233997.45,6.71,"Morocco",123651944968.713,4.33,120.491994823538,1,1
"ID","MG","export",2019,9.060506,"Indonesia",1049330233997.45,6.71,"Madagascar",13186360203.1442,8.89,60.6028082777982,1,1
"ID","MK","export",2019,3.870991,"Indonesia",1049330233997.45,6.71,"North Macedonia",11185494933.6944,3.38,97.9288727678298,1,1
"ID","ML","export",2019,4.474315,"Indonesia",1049330233997.45,6.71,"Mali",19167003985.7703,11.77,116.263398428262,1,1
"ID","MM","export",2019,51.180818,"Indonesia",1049330233997.45,6.71,"Myanmar",75854734833.6027,3.68,25.2424350768932,1,1
"ID","MN","export",2019,8.563615,"Indonesia",1049330233997.45,6.71,"Mongolia",14174566537.4555,5.03,54.0334590228952,1,1
"ID","MO","export",2019,99.191984,"Indonesia",1049330233997.45,6.71,"Macao SAR, China",50961553655.6194,0,29.2083108979086,1,1
"ID","MR","export",2019,7.345064,"Indonesia",1049330233997.45,6.71,"Mauritania",7171275534.84383,12.55,125.096208405682,1,1
"ID","MT","export",2019,6.580049,"Indonesia",1049330233997.45,6.71,"Malta",14876818842.7753,2.55,101.344537637594,1,1
"ID","MU","export",2019,28.245805,"Indonesia",1049330233997.45,6.71,"Mauritius",13871328044.4569,1.3,51.210321687679,1,1
"ID","MV","export",2019,8.94693,"Indonesia",1049330233997.45,6.71,"Maldives",5460112146.92445,13.25,34.8406379948603,1,1
"ID","MW","export",2019,14.188105,"Indonesia",1049330233997.45,6.71,"Malawi",10842133933.7208,7.08,73.3527899499703,1,1
"ID","NE","export",2019,4.64484,"Indonesia",1049330233997.45,6.71,"Niger",12212475570.6373,12.18,106.498304279667,1,1
"ID","NI","export",2019,3.821741,"Indonesia",1049330233997.45,6.71,"Nicaragua",13096437236.4148,3.19,193.909146076942,1,1
"ID","NL","export",2019,570.965185,"Indonesia",1049330233997.45,6.71,"Netherlands",854304699526.719,2.55,117.446680407702,1,1
"ID","NO","export",2019,102.275766,"Indonesia",1049330233997.45,6.71,"Norway",410249333418.695,3.24,116.527262459478,1,1
"ID","NP","export",2019,13.79188,"Indonesia",1049330233997.45,6.71,"Nepal",30605298792.5448,20.2,40.0509932058843,1,1
"ID","NZ","export",2019,133.502617,"Indonesia",1049330233997.45,6.71,"New Zealand",202429793153.827,2.01,77.9996934608721,1,1
"ID","OM","export",2019,52.58425,"Indonesia",1049330233997.45,6.71,"Oman",83053651985.4157,3.27,56.5709788500748,1,1
"ID","PE","export",2019,41.715869,"Indonesia",1049330233997.45,6.71,"Peru",215017545590.315,1.27,183.896821927647,1,1
"ID","PF","export",2019,3.012697,"Indonesia",1049330233997.45,6.71,"French Polynesia",5944964791.60003,6.56,256.570089118919,1,1
"ID","PG","export",2019,34.850826,"Indonesia",1049330233997.45,6.71,"Papua New Guinea",24719771866.5529,11.28,40.5068502302869,0,1
"ID","PH","export",2019,277.77995,"Indonesia",1049330233997.45,6.71,"Philippines",396224439236.642,3.54,25.1530750285131,1,1
"ID","PK","export",2019,51.193376,"Indonesia",1049330233997.45,6.71,"Pakistan",363242090361.647,12.55,52.0972239249743,0,1
"ID","PL","export",2019,56.771279,"Indonesia",1049330233997.45,6.71,"Poland",577884228677.544,2.55,103.738498505564,1,1
"ID","PT","export",2019,48.25354,"Indonesia",1049330233997.45,6.71,"Portugal",221866334950.967,2.55,124.265700480641,1,1
"ID","PY","export",2019,8.223857,"Indonesia",1049330233997.45,6.71,"Paraguay",40677000526.59,8.14,165.524283206658,1,1
"ID","QA","export",2019,139.411902,"Indonesia",1049330233997.45,6.71,"Qatar",167371229300.128,4.13,63.5121581752485,1,1
"ID","RU","export",2019,137.071252,"Indonesia",1049330233997.45,6.71,"Russian Federation",1461551317106.21,6.86,92.7224320387946,1,1
"ID","RW","export",2019,3.390571,"Indonesia",1049330233997.45,6.71,"Rwanda",11174486378.2125,11.64,76.7982623494106,0,1
"ID","SB","export",2019,2.780417,"Indonesia",1049330233997.45,6.71,"Solomon Islands",1487659506.79743,16.85,53.3043254238236,1,1
"ID","SC","export",2019,3.598892,"Indonesia",1049330233997.45,6.71,"Seychelles",1901895701.03715,8.91,51.3052622631334,1,1
"ID","SE","export",2019,76.105806,"Indonesia",1049330233997.45,6.71,"Sweden",546393370721.116,2.55,110.216434043406,1,1
"ID","SG","export",2019,2524.082713,"Indonesia",1049330233997.45,6.71,"Singapore",349888458531.086,1.2,7.96347503013327,1,1
"ID","SI","export",2019,9.399491,"Indonesia",1049330233997.45,6.71,"Slovenia",50002578162.6734,2.55,105.994824464216,1,1
"ID","SK","export",2019,9.942933,"Indonesia",1049330233997.45,6.71,"Slovak Republic",99543529164.3085,2.55,104.755254472933,1,1
"ID","SN","export",2019,7.743543,"Indonesia",1049330233997.45,6.71,"Senegal",22560634320.127,12.78,125.924160875328,1,1
"ID","SR","export",2019,2.84534,"Indonesia",1049330233997.45,6.71,"Suriname",5256433828.6406,10.76,162.427211999372,1,1
"ID","ST","export",2019,0.475732,"Indonesia",1049330233997.45,6.71,"Sao Tome and Principe",303157496.465873,10,100.233621195574,1,1
"ID","SV","export",2019,7.374887,"Indonesia",1049330233997.45,6.71,"El Salvador",25779775126.5993,3.37,196.914645936648,1,1
"ID","SZ","export",2019,3.370378,"Indonesia",1049330233997.45,6.71,"Eswatini",4415541767.22971,8.46,78.2682608768644,1,1
"ID","TG","export",2019,5.095327,"Indonesia",1049330233997.45,6.71,"Togo",6859436220.97836,11.83,106.115267516037,1,1
"ID","TR","export",2019,125.344288,"Indonesia",1049330233997.45,6.71,"Turkiye",997053346501.186,3.67,87.0806559866707,1,1
"ID","TZ","export",2019,18.042769,"Indonesia",1049330233997.45,6.71,"Tanzania",60363511324.6004,12.15,71.0100094667568,1,1
"ID","UA","export",2019,76.997924,"Indonesia",1049330233997.45,6.71,"Ukraine",101944118786.821,4.31,94.9313717340059,1,1
"ID","UG","export",2019,11.858751,"Indonesia",1049330233997.45,6.71,"Uganda",39600047064.28,12.41,74.4480537819791,1,1
"ID","US","export",2019,2070.921878,"Indonesia",1049330233997.45,6.71,"United States",20159639089698.1,8.7,189.180053045005,1,1
"ID","UY","export",2019,18.129521,"Indonesia",1049330233997.45,6.71,"Uruguay",60329073609.8215,9.94,165.439783162166,1,1
"ID","VC","export",2019,0.720665,"Indonesia",1049330233997.45,6.71,"St. Vincent and the Grenadines",863155611.051759,8.98,169.092214258309,1,1
"ID","VN","export",2019,261.361765,"Indonesia",1049330233997.45,6.71,"Viet Nam",314947640805.601,5.68,27.1643678702452,1,1
"ID","ZA","export",2019,98.307325,"Indonesia",1049330233997.45,6.71,"South Africa",359483563936.676,8.37,80.9381878813017,1,1
"IE","AE","export",2019,3691.193222,"Ireland",380522433254.095,2.55,"United Arab Emirates",403336245504.457,4.24,67.1842906373544,1,1
"IE","AG","export",2019,39.083814,"Ireland",380522433254.095,2.55,"Antigua and Barbuda",1692541753.29144,12.39,66.3320930914207,1,1
"IE","AL","export",2019,9.402545,"Ireland",380522433254.095,2.55,"Albania",13025007474.8895,1.47,28.6961893792347,1,1
"IE","AM","export",2019,20.300208,"Ireland",380522433254.095,2.55,"Armenia",12867495497.6469,6.3,52.4259954602676,1,1
"IE","AO","export",2019,140.984016,"Ireland",380522433254.095,2.55,"Angola",86262880684.9456,8.65,65.1532346745391,1,1
"IE","AR","export",2019,136.770761,"Ireland",380522433254.095,2.55,"Argentina",571450737224.442,12.18,102.342867362606,1,1
"IE","AT","export",2019,1915.193792,"Ireland",380522433254.095,2.55,"Austria",413365268699.049,2.55,23.18822915715,1,1
"IE","AU","export",2019,3707.35742,"Ireland",380522433254.095,2.55,"Australia",1492847874023.89,2.03,178.884722309897,1,1
"IE","AW","export",2019,19.498045,"Ireland",380522433254.095,2.55,"Aruba",3229876351.25335,10.92,75.7634641888087,1,1
"IE","AZ","export",2019,230.687672,"Ireland",380522433254.095,2.55,"Azerbaijan",53599371992.657,15.32,57.6115126554103,1,1
"IE","BA","export",2019,95.464139,"Ireland",380522433254.095,2.55,"Bosnia and Herzegovina",18679105433.9912,5.32,26.4364260212647,1,1
"IE","BD","export",2019,30.587589,"Ireland",380522433254.095,2.55,"Bangladesh",257958323968.613,12.19,101.058968769614,1,1
"IE","BE","export",2019,4922.413933,"Ireland",380522433254.095,2.55,"Belgium",494099718080.569,2.55,10.8908218239029,0,1
"IE","BF","export",2019,29.88613,"Ireland",380522433254.095,2.55,"Burkina Faso",15030172259.3791,11.41,41.2553868166193,1,1
"IE","BG","export",2019,135.421819,"Ireland",380522433254.095,2.55,"Bulgaria",57196630543.6142,2.55,31.4162399971034,1,1
"IE","BH","export",2019,151.436952,"Ireland",380522433254.095,2.55,"Bahrain",36906448210.9064,3.68,63.0232652791372,1,1
"IE","BI","export",2019,8.831533,"Ireland",380522433254.095,2.55,"Burundi",3207836406.88248,11.78,66.9318883245416,1,1
"IE","BJ","export",2019,5.694212,"Ireland",380522433254.095,2.55,"Benin",14179807374.6843,11.67,47.6965607143512,1,1
"IE","BM","export",2019,2273.572737,"Ireland",380522433254.095,2.55,"Bermuda",6840850356.57848,39.96,62.2133705154197,1,1
"IE","BN","export",2019,9.012944,"Ireland",380522433254.095,2.55,"Brunei Darussalam",13278735782.1319,0.15,130.522212931325,1,1
"IE","BO","export",2019,12.371742,"Ireland",380522433254.095,2.55,"Bolivia",38193230080.2463,9.95,93.4083767692646,0,1
"IE","BR","export",2019,1126.038052,"Ireland",380522433254.095,2.55,"Brazil",1819683217699.38,13.43,80.6982526681272,1,1
"IE","BT","export",2019,2.751961,"Ireland",380522433254.095,2.55,"Bhutan",2651940022.25787,8.13,99.4064384232732,1,1
"IE","BW","export",2019,37.496822,"Ireland",380522433254.095,2.55,"Botswana",16212015760.8999,8.19,84.4493995406586,1,1
"IE","BY","export",2019,96.836653,"Ireland",380522433254.095,2.55,"Belarus",59040547744.6036,7.93,33.7539545518581,1,1
"IE","BZ","export",2019,2.221552,"Ireland",380522433254.095,2.55,"Belize",2271360752.35822,10.88,90.1050255510513,1,1
"IE","CA","export",2019,2673.867361,"Ireland",380522433254.095,2.55,"Canada",1696605090551.84,2.1,69.9093154857698,1,1
"IE","CH","export",2019,4185.062353,"Ireland",380522433254.095,2.55,"Switzerland",747109782755.794,5.41,15.0990232756225,0,1
"IE","CI","export",2019,44.877984,"Ireland",380522433254.095,2.55,"Cote d'Ivoire",59010785540.9857,12.13,46.5234432054303,1,1
"IE","CL","export",2019,348.829583,"Ireland",380522433254.095,2.55,"Chile",261676645417.276,1.04,108.118145028688,1,1
"IE","CM","export",2019,24.37257,"Ireland",380522433254.095,2.55,"Cameroon",37502066832.7403,18.56,52.5761781682332,1,1
"IE","CN","export",2019,7755.632554,"Ireland",380522433254.095,2.55,"China",14579283528148.4,5.39,123.414743302596,1,1
"IE","CO","export",2019,214.371589,"Ireland",380522433254.095,2.55,"Colombia",321405606655.842,2.85,84.3055382385339,1,1
"IE","CR","export",2019,75.126892,"Ireland",380522433254.095,2.55,"Costa Rica",64382494195.8393,3.22,89.0766876522074,1,1
"IE","CU","export",2019,17.876035,"Ireland",380522433254.095,2.55,"Cuba",91020354637.1474,10.52,81.9414830053203,1,1
"IE","CV","export",2019,6.091476,"Ireland",380522433254.095,2.55,"Cabo Verde",2116002110.92756,14.51,42.111782977637,1,1
"IE","CY","export",2019,746.342215,"Ireland",380522433254.095,2.55,"Cyprus",25246562822.6821,2.55,43.5751476175228,1,1
